#Objective1, #Objective2, #Objective3, #Objective4, #Objective5, #Variable1, #Variable2, #Variable3, #Variable4, #Variable5, #Variable6, #Variable7, #Variable8, #Variable9, #Variable10, #Variable11, #Variable12, #Variable13, #Variable14, #Variable15, #Variable16, #Variable17, #Variable18, #Variable19, #Variable20, #Variable21, #Variable22, #Variable23, #Variable24, #Variable25, #Variable26, #Variable27, #Variable28, #Variable29, #Variable30, #Variable31, #Variable32, #Constraint1, #Constraint2, #Constraint3, #Constraint4, #Constraint5, #Constraint6, #Constraint7, #Constraint8, #Constraint9, #Constraint10, #Constraint11, #Constraint12, #Constraint13, #Constraint14, #Constraint15, #Constraint16, #Constraint17, #Constraint18, #Constraint19, #Constraint20, #Constraint21, #Constraint22, #OverallConstraintViolation
-14383910.145707972,1392671.3123619321,84446198.29424745,45.98496082842136,-1.2830957587721972,0.978765863036273,0.7697712285286903,0.8884683952794367,0.2630607860720186,0.2224659391634852,0.9556687005250725,0.6350162611346766,0.34461537378889673,0.367863150407526,0.2804021983292417,0.6128998958172585,0.599848947997558,0.3171221813298031,0.4624598496352072,0.2331893501133841,0.3690443145704245,0.14676320217084873,0.4113393360530927,0.21459303669443064,0.05235387568143682,0.48881223869494894,0.6037690255244533,0.6460966346179213,0.1559752826593896,0.08353768619153043,0.9533582462887643,0.9936180906469455,0.7364038185756904,0.33986018763153514,0.34493235078560247,0.0843042769744453,0.29787737879986737,10.540203725407064,17.783924906526188,0.4289706424432098,0.19075763963604794,0.6666885883213495,0.7840519676352921,0.5801207608150538,0.6788688366385871,0.5767037071117687,0.8030732963969556,0.7228221050163128,0.4297362636358727,0.17519839994497535,34.01503917157864,0.002482921893363746,0.0017515692444898378,9.542396974173318,0.004049475580954759,0.004067958368582502,0.000561299253966259,0.00228770359503659,14383910.145707972,0.0
-12798167.512054684,1341665.00638097,73419412.20235477,44.14298727319777,-2.1013927191767676,0.6018189137518704,0.8150222525833706,0.9811268707328422,0.19664077395495247,0.12114096217783545,0.7167178836796293,0.6391900208309185,0.5557192857398073,0.21155575289996184,0.047495962207114606,0.6049031417474352,0.23548520987608182,0.21926534822324206,0.313520925636569,0.6758349832466765,0.25018657472101413,0.2741959056666599,0.06656455471354333,0.22459213336458614,0.20934989989492941,0.4081161861906287,0.5508337756448715,0.45984622476467535,0.14980349123215708,0.031938872850714006,0.9792768168242955,0.9855428858283267,0.7199283986784882,0.4646674095707487,0.4939691245193408,0.07824607205355663,0.2407245466108801,10.807247677497871,19.369039646775896,0.8483333385635247,0.24112324473107064,0.7367888401058658,0.8371854598196271,0.5891654067116396,0.6865380295618166,0.4766448139703676,0.7551093915342262,0.8777140004557511,0.4896178715474342,0.005395579334512964,35.85701272680223,0.00025377485446826666,0.00037331858608066304,6.202842444902533,0.004241988670774045,0.004229090812500906,0.00014146672516710456,0.0027075361238357446,12798167.512054684,0.0
-4725748.267026518,1388047.5947307956,36653159.82557351,32.91676163503209,-2.191376021277543,0.8096369291751421,0.7780319833880022,0.3746277173764432,0.1921367452191531,0.3299854954341154,0.8327408959691985,0.8562645601485094,0.4736557473377959,0.09028503014496886,0.7337116589150663,0.6599468112262685,0.29084056857443485,0.32751124984119734,0.5849171988769354,0.32853198735585176,0.5345918473336323,0.30665232221125094,0.13644236585702738,0.16408127939822137,0.041740199290710975,0.7169088256608136,0.17894051041718304,0.45149849829992694,0.010556317347772876,0.005002321867965542,0.9957855280782514,0.9913666549067295,0.7466456216715425,0.9911250625261636,0.4867581270021042,0.21967179920366278,0.15452159808795213,11.90185929372006,20.37094980384147,0.4426187659817271,0.32013391456020596,0.8583935409029223,0.8209870505501188,0.7608344557203693,0.7305280996852611,0.9336029478170167,0.9416934241188037,0.8882371453051437,0.5052922241432326,0.0211379772500622,47.08323836496791,0.004952170309132104,0.005330514736244944,3.257227244798365,0.0042275247061641825,0.0042463459609224565,0.0006777926815333482,0.0021712101674695007,4725748.267026518,0.0
-6397892.743553387,1381803.0194593004,45384193.67636714,32.71289668097488,-2.2681353011650573,0.5880023535310582,0.8141579636032341,0.5897211892750563,0.27386790772934155,0.3287739892382902,0.9270840418324868,0.8421980926488216,0.4368322858830454,0.35527271524022547,0.938939054999778,0.5346708249548324,0.5682080120532568,0.2355717953788383,0.5671085078010205,0.342141814480775,0.2925803662304268,0.30759235555872827,0.11144151325234167,0.762131677909178,0.06321312099331736,0.40130914525497413,0.1697458729239956,0.441220776644804,0.008047580000225403,0.00428052332437365,0.9217834258014679,0.9961174725374814,0.9480935005965331,0.12113863295342485,0.498033274507695,0.07996142371152938,0.11255195035165924,12.850317234290728,20.428737036553294,0.5815257462569321,0.2958229026103097,0.6922466253780877,0.7528746607695878,0.43884430262056573,0.4889951513312031,0.6508409565855052,0.7724386891214512,0.8964949940898889,0.2745151359469614,0.0020686522936578912,47.28710331902512,0.0024819295069148624,0.001227050867959365,8.340951470655288,0.004573351407844722,0.004584706809614184,0.0006737540496493093,0.00217524879935354,6397892.743553387,0.0
-4905084.810936637,1271413.5046754307,36847610.21567871,35.341312816750815,-2.207229782840588,0.7183500937914382,0.7388853287295213,0.37117092075090674,0.004856329276472244,0.1467561490249198,0.6963882677396436,0.8260232622209436,0.5000653685291858,0.21395430424040127,0.07841104195219128,0.6101245761872067,0.5828305286025719,0.18456811145483898,0.46727890388239307,0.30859400925196045,0.2898791103582776,0.3539927505298567,0.05172514459732461,0.2721945125096347,0.058308774461037015,0.4294579730763018,0.5056092006004113,0.8234462277176502,0.04219540331302096,0.004575334214613563,0.9514432615663547,0.9911629518164656,0.8482663185239778,0.36715556675960964,0.4897301334840584,0.0844785064304211,0.10685877283191555,10.552951642149424,20.111839996544035,0.6467956231060872,0.3178897451327336,0.7804338611900145,0.834749031465293,0.5984916063675954,0.6485848362485181,0.7157192658874016,0.7979285475671241,0.8899950355495725,0.40289284662328795,0.015462337656276996,44.658687183249185,0.004130896448442482,0.0019020605233655986,2.566857511586754,0.004590031077328885,0.004614693705086065,0.0007723110221089572,0.002076691826893892,4905084.810936637,0.0
-5717205.417693081,1380996.084428038,41772662.316021554,32.44279980645566,-2.190691747048097,0.730340092967831,0.8078577514387051,0.6111456723953473,0.0031372467253884097,0.20638938247076652,0.9368533361154876,0.8697678653200245,0.49792297032812116,0.44109244132848935,0.3204549836003084,0.609097794407018,0.7704570129271209,0.18456811145483898,0.5864795139370889,0.21491556942238502,0.22105041591067806,0.3539927505298567,0.3626994030505325,0.27429041824585676,0.04933845885510782,0.5183981296668048,0.5050936942999653,0.7567964735890138,0.003644867468544765,0.00435109439885097,0.939581843659532,0.9855348617319044,0.9630396025252406,0.5849172318168768,0.4898941408244905,0.07916323939290679,0.1042257939904471,11.170056228286448,20.148776068632593,0.8565485344150625,0.29872120203628577,0.7688132779610501,0.8083380262900303,0.6147343421747418,0.6505144593015527,0.6315573929246061,0.7216096980376622,0.8881606426924686,0.4520435094569899,0.01294408817734573,47.55720019354434,0.0024050355298492667,0.002503855360479711,7.803737448880451,0.004762314115772793,0.004768575204471377,0.0006673379209448073,0.0021816649280580417,5717205.417693081,0.0
-20218833.75914298,1466052.9791899978,90703897.30514254,73.96796216330962,-2.210923215363937,0.8380229944821231,0.7870068130071194,0.46457826389913115,0.007614508839820941,0.5529930008188504,0.4962528169285425,0.450684077526619,0.23516134761978866,0.36766409811745693,0.3439952490453817,0.5348133656509729,0.5361583637374343,0.2875176756319338,0.5809134855402145,0.6392842960934265,0.9738429854072852,0.34747780902191155,0.34238487459286776,0.27077419098220024,0.06808625566241622,0.515390611978979,0.18260968950621567,0.4347168023216035,0.32346766614728406,0.5244558362374687,0.9651513263434526,0.9898405497170487,0.3621678268110368,0.3408624364093097,0.49319194117680104,0.19351943944103503,0.18851593878819944,8.994556668615491,4.867589928243589,0.06345744474700665,0.16158019944426183,0.7300645545239035,0.8067378744722316,0.6118216504508388,0.6233399193896739,0.8875099742640606,0.9159146126518818,0.8904005820726247,0.35694521859154793,0.00850548138369973,6.032037836690378,0.005268882862144479,0.01565131054853546,4.1740451523975395,0.004051750816821783,0.004078475099342737,0.0006195527345057609,0.002229450114497088,20218833.75914298,0.0
-6749178.778026156,1250143.5915287598,42489249.84795489,43.90421828910144,-0.4975157514791775,0.9148634482947428,0.8076350212797528,0.31120416598077866,0.015885680511467905,0.20753500887904552,0.9207340921783813,0.809959645571596,0.4011343019710958,0.4361326264552494,0.3201860644304513,0.6214126590205126,0.5823838952156714,0.4520931243797865,0.5733881352365574,0.6377810267801666,0.5908330825390217,0.1372951458024999,0.14353640602104462,0.1477062231337312,0.09687276271648451,0.3552107272922157,0.18569764951577328,0.31365619204795864,0.1531533467061607,0.016333587676834703,0.9971604451150738,0.996191268851968,0.571600321067279,0.07973416877884382,0.44420386069046147,0.08464919743479539,0.1077254667042761,11.904963324436824,20.07770719484541,0.3990594551491286,0.251826879280863,0.7161768848749068,0.759978346243483,0.4522604957827483,0.48820497307962996,0.7600149234612606,0.8123725350928792,0.8519280625672794,0.37272536603188544,0.1106689938151078,36.09578171089856,0.01499866923114798,0.004490856600085929,0.4975157514791775,0.004607513760833417,0.004622917983812411,0.000869043850480853,0.0019799589985219964,6749178.778026156,0.0
-11349782.516412733,1147732.9620173308,64680859.52132424,72.085855724396,-2.0836293485001978,0.6508223971943211,0.7411933403279451,0.36751721233302737,0.027232374735232462,0.20747673953366005,0.904561193144594,0.784539041999777,0.2912167251183411,0.20702853250780573,0.09366675343240757,0.5850898289727466,0.5827300630531193,0.4177950165493937,0.5464671092305253,0.3594409179918829,0.2841456881009624,0.2865201417490668,0.18246731172751726,0.17754211847832435,0.06774710735918388,0.5088440249015777,0.7547919840305798,0.4846208392575793,0.5308459598123545,0.0037503120011401925,0.9511604150966226,0.9940445385034465,0.8134573375092055,0.33774557693063245,0.4662940636407418,0.10586150639295536,0.28392281422606774,7.5800850085908245,20.102889582546993,0.19256200941463097,0.20480199404557492,0.79892097209922,0.8315559856881001,0.69571248225845,0.7423935127000741,0.8350208175521572,0.9191266452870845,0.8755223812731678,0.4022851668092997,0.06250699534270758,7.914144275604002,0.005292559636189096,0.006651282209599171,3.1574010829971186,0.00474718675218622,0.00475757916878404,0.0006803980024607032,0.002168604846542146,11349782.516412733,0.0
-11368507.131011881,1253077.9692179402,63287170.995903775,50.16144802802344,-2.0521459482820337,0.6200584523011875,0.7424756176424656,0.7047745753148691,3.216271044212144E-4,0.23084021782048836,0.9077184112876254,0.7960827559979009,0.44079217839136786,0.3395224183883719,0.28384510253752604,0.6133461134086872,0.5273975348864923,0.3144297693756486,0.3087836717145358,0.6715610133423058,0.22172942560056086,0.3172368233863355,0.17806446092296943,0.4361530134071978,0.132379527219669,0.34726061113231943,0.1774360255730716,0.4558930721082818,0.24154804807361158,0.0026858728477879047,0.9510918332817155,0.9900579794110903,0.8229140466221383,0.06223689745797428,0.4629931377519128,0.08964190597281124,0.10778867723503074,12.785254561228864,20.56610859894736,0.6310931109394508,0.24446197031062453,0.7096316894432009,0.7403708744513187,0.44686613074121384,0.4706449711199472,0.7004053048742562,0.7879547609791515,0.8715410586511388,0.2850858793700287,0.06766091876521092,29.838551971976557,0.004022217182067948,0.003082454614341868,7.2501136834783395,0.004593964049743577,0.004602021480205335,0.0005634216040062698,0.0022855812449965795,11368507.131011881,0.0
-6011188.033816546,1245138.9262948658,47442602.43802429,43.63893312584986,-2.202678477805914,0.7034910138820547,0.7725012707395768,0.3584443401444233,6.940834789953805E-4,0.11303586654461524,0.6994866998578722,0.6613644506298221,0.6249751781280105,0.3855674066783987,0.3023126877913873,0.6229396147924562,0.7775267842526935,0.20966205070758387,0.7119852090199231,0.2110540843083226,0.2835947574836063,0.2651255266151172,0.15543551476574197,0.17956727076400533,0.9367335483830693,0.18923889586390796,0.6445914666868795,0.4500272706591876,0.15288960961982162,0.0028588948484956286,0.9398509044207439,0.9881995686860351,0.6994027079808405,0.3217818757517275,0.49056771411842304,0.21941111974794314,0.1060491069134582,10.150479228133644,20.099791070442627,0.4830672377851345,0.30836818943877764,0.7985263142555936,0.8374958847345024,0.614167716242435,0.6455081956359201,0.8511017814469553,0.8887838073123069,0.8894932283283825,0.43524362718604337,0.012733688857853191,36.36106687415014,0.006423668311079487,0.003592988052821606,3.298336711051558,0.004682470798380269,0.004703931522155201,0.0008686761895993169,0.0019803266594035323,6011188.033816546,0.0
-8822507.276171898,1170609.4138830309,52501183.10388679,50.51635366633239,-0.9114807311203175,0.6243040802774846,0.751280308109677,0.36848847417897657,4.0352904141606125E-4,0.2279048310167676,0.8957794852135478,0.4990858679485304,0.2637223667995674,0.038153157020018674,0.10282005135491509,0.5349865309889709,0.8017284199972852,0.2875495635126899,0.5811533307648189,0.20830270537171708,0.2070042031634663,0.2795680243649487,0.13987954694491087,0.15856427338253665,0.13761976297427447,0.40071139929319793,0.2657195982371996,0.4464650861975061,0.24535298882465145,0.0042052944380519975,0.9931552713592685,0.9848233381045929,0.8195791645556354,0.05483668451134732,0.4933590561212691,0.07879726611891355,0.05786367075156964,11.511146884403857,20.37751665425217,0.4961168263512319,0.30083090318583783,0.6848637740437158,0.7526157055495106,0.3850686193177767,0.43937837565251037,0.4422295536706944,0.6482902056446485,0.5980713650491052,0.2829651629167572,0.006238053111560878,29.483646333667608,0.004766479642386877,0.0028892720576168124,2.1835773488209718,0.0046922333848127135,0.004671236333125868,0.0005356217423308615,0.002313381106671988,8822507.276171898,0.0
-6229067.775798752,1253595.2805724845,40542992.344894215,39.50909940499294,-2.075813628436462,0.650345106677328,0.7411933403279451,0.3674865541489271,0.033107002307193545,0.20800444457342132,0.9044784387982242,0.784539041999777,0.4579470333808064,0.25893351239079127,0.058270338552858784,0.6154917987377896,0.5836445370681388,0.4177950165493937,0.5464671092305253,0.3804255964968311,0.2858169821579228,0.2868940479430269,0.1413772499153556,0.2738086053481248,0.06808743123974637,0.5088440249015777,0.7547919840305798,0.7639073557379986,0.09745705314047969,0.003156555028335737,0.9511604150966226,0.9914805679639168,0.8134573375092055,0.33774557693063245,0.46631449398595287,0.10452799016968312,0.21981081269375313,9.151305255025756,19.978789987533325,0.5103552570171718,0.2984706784896489,0.8333645116944587,0.8254474379843908,0.7026877912610752,0.7364514891709308,0.8479587501258659,0.8929125929621643,0.8745456872392335,0.4022851668092997,0.06141201076393313,40.49090059500706,0.0038199630279236348,0.006354440513328944,4.110552010626019,0.004778624942467312,0.004792486849610006,0.0006824419314986829,0.002166560917504166,6229067.775798752,0.0
-13088130.449359637,1237316.4241851317,71207671.28679943,53.618630460027,-2.1967393761071357,0.466908980541095,0.7520384022782866,0.6032237539318115,0.13799481161278915,0.07275620077848438,0.7004184456444643,0.540737481789173,0.4337706331682952,0.2110530502771406,0.7568260015367337,0.6080728468761165,0.242694136632025,0.45293314910995197,0.3085846443908413,0.20978878541829055,0.5715585244566529,0.28560938836622907,0.14548228359120075,0.29778713733976925,0.6164986511198592,0.5369242628067102,0.030335905337865426,0.4538078371838344,0.28769639368223954,0.004087629266816356,0.9542804473021849,0.9892711241561186,0.8042718394785737,0.33568058670233436,0.48889361584162133,0.07993580399078896,0.10883618845634795,12.649744777212153,20.646380084232987,0.5083668339796867,0.24829699211631046,0.7657469749259163,0.8015626988460306,0.5940356522738897,0.6106673137488329,0.554765382151044,0.8009351510251784,0.8888349645601955,0.4044982242189966,0.0162862959202491,26.381369539973,0.0019613907874772617,0.00307057762901288,3.1932423367835447,0.004424535381115381,0.004402843213460188,0.0003214915132333028,0.0025275113357695464,13088130.449359637,0.0
-21378105.204229698,1549561.5324168513,104986046.00131634,67.65800404228348,-1.9346863133630405,0.6038493132991734,0.8135709311909259,0.875895690114006,0.054853275236067166,0.4261356745766054,0.7914364552680985,0.3467188535801007,0.29784957350656927,0.25575508000430097,0.7026944828465751,0.6081247801050433,0.5290127028004874,0.21064419326267486,0.9835500984676726,0.6294565835600108,0.8786301436407903,0.2789914079355106,0.172444343548568,0.36134925186282485,0.5628083183903795,0.4786906004383388,0.17073936173946144,0.4391351807604312,0.25470414534688834,0.5392947011255452,0.9600260793077637,0.9886690876347279,0.700431301127328,0.04920441649564902,0.4922114694551851,0.07757296021510679,0.10764223201409925,11.954599484638212,4.4705137903197425,0.13372864957842046,0.15220939602517045,0.5504227193756153,0.5644129448443217,0.21203146752687874,0.21993190211322322,0.23028020127306315,0.5338584807077589,0.8555304201069085,0.31599646806330994,0.009862027487255176,12.34199595771652,0.00038481040358002657,0.0014462708457853438,8.361243597660689,0.0036588959578930024,0.003692775098080228,2.632473781673467e-05,0.0028226781111861145,21378105.204229698,0.0
-12688444.529878968,1212696.787755347,67790939.25055222,71.27738983331068,-2.2604268586239766,0.4806059932264275,0.8131895293753592,0.36925383414319674,0.2922545749066121,0.47805880851364607,0.9091601775750154,0.5463666581738977,0.4639948925251583,0.2228986447809747,0.8252340839386043,0.5997904762643695,0.5562141576786518,0.3823192037519587,0.661215148978146,0.36866543014111375,0.5805982911573795,0.35095335256959104,0.3646587393294144,0.1759941373882368,0.2111691591237813,0.5311393257115308,0.08982814403038966,0.42230937502786337,0.5199538456573036,0.009930579042399895,0.9847017563567311,0.9984482067224095,0.9427447867347821,0.33010779515091887,0.49530363098218483,0.10045194763673213,0.0916292465565218,9.476823474941686,20.487547304482455,0.041907908845541075,0.21572561658766684,0.7524497447831833,0.7660832447747224,0.5653421177198054,0.573325339546987,0.6951052685601649,0.7520621818833068,0.8956940486441598,0.35836076232726244,0.007967350793643272,8.722610166689321,0.010807916282162596,0.007994145268891088,4.803641086112794,0.004573136274837693,0.004582501434224033,0.0005800111342209224,0.002268991714781927,12688444.529878968,0.0
-9734300.482791375,1252662.1428368848,56515234.244931415,43.82497340582167,-1.6982952717678184,0.811901583679842,0.6397537932049239,0.5975601291408772,0.026971682422087404,0.24646766871199324,0.9696722767083551,0.6574463121496986,0.38568975903709996,0.19244925908189328,0.05878797405363104,0.43716855521732656,0.559409842615945,0.12412859701920995,0.5901037597529839,0.2099780899142416,0.3108719599824679,0.08532793766597703,0.35896439432618993,0.6014661136142099,0.05702469032787852,0.516432783340414,0.09426791640785993,0.5917162158303352,0.1382860908395764,0.057997379253352105,0.9068612062270172,0.9890870722645817,0.829653760539033,0.3225661501137881,0.4060845954287445,0.08716294135922352,0.2569850020976429,12.481779442144243,18.891746621375432,0.3635747456503716,0.2559498492302491,0.7698585401618996,0.8112289089876696,0.6491296796649584,0.7223966859750892,0.6949985588094854,0.8330774024470289,0.8170047845872114,0.39065398952106944,0.19966426515116117,36.17502659417833,0.0005085900096551765,0.0011717590053411866,3.5289425283970886,0.0036806237214213004,0.0037057124349884605,0.00026373314684659884,0.00258526970215625,9734300.482791375,0.0
-13252101.56119627,1191432.971281332,81922620.90478688,54.92894553712305,-0.8117556302530247,0.6197369292073087,0.7407403463046689,0.589862139599391,0.0464809359377544,0.5350835932821785,0.70159994382037,0.374008841684212,0.25150949860627003,0.372179311738906,0.04219687819285908,0.6148036872253044,0.4218903354241531,0.3113643587648802,0.5503042128408412,0.19582059408572675,0.2620483285301235,0.09818555001357829,0.20295598001149562,0.30958414751487284,0.1889520952482403,0.373857198609029,0.19995859000796265,0.44166651593337003,0.3034326110447043,0.006584065358759508,0.978257461412782,0.915995572934345,0.3569299664328893,0.3458062885564796,0.4627133171263248,0.08110025995615361,0.10251153924739402,12.180747025977825,20.42070232957738,0.4536807302509338,0.19704379342061867,0.6346798512272047,0.8164120261985095,0.44636597326311445,0.6172848434446514,0.3739811276013426,0.8400519128195727,0.5559222548783278,0.3771393430838329,0.03760680701301489,25.07105446287695,0.0032717860409982526,0.0012441817149065762,3.1301827638850774,0.004352180559409109,0.004328379234691073,0.00023508483707339648,0.002613918011929453,13252101.56119627,0.0
-12652666.908629185,1173715.1016505668,72335190.47598349,56.98210935262712,-2.0931025694634466,0.6198393872651538,0.7769512327196216,0.45357623365295724,0.02798823326338573,0.22573897459730818,0.9176685205786181,0.3849747492755118,0.29355332560716835,0.18612721964535983,0.061830881515804376,0.534544388771392,0.5703007055658518,0.29977053690992517,0.4316359813825977,0.23825636102994238,0.37564615207224183,0.14569160013923008,0.06637248638645513,0.05838796933353507,0.009757581175264724,0.47823221001782534,0.37837296790573843,0.321473378957815,0.33238524567516375,0.0015038085633279075,0.9993941926271143,0.9899606471261003,0.7011423457709112,0.33779812886571486,0.4701333598405487,0.0893574925714928,0.09814019250280018,10.83920046644935,20.414221945582305,0.6068842546700173,0.2592173626897102,0.7647461280674847,0.8337252803480537,0.6213120619907355,0.643401589868972,0.6672026287161467,0.8566347969637752,0.8766960174260263,0.4415927617319073,0.05303850885757129,23.01789064737288,0.003256490044406952,0.0013473343696818322,4.123516973717734,0.004665752545712964,0.004647842958502585,0.0005121021918121312,0.002336900657190718,12652666.908629185,0.0
-9839033.637844041,1247610.634951429,61383985.77120341,47.32486938504888,-2.0186861399671043,0.6395286228274273,0.77709603631411,0.4539580793186702,5.600724886137016E-5,0.22532287667569606,0.9166140731688557,0.3848462279765845,0.38031329402850206,0.19273636039471004,0.1820177597210591,0.608045500310509,0.28142451563752174,0.2986574033607724,0.31074821731834107,0.3724323888945508,0.3753537066552237,0.33717984880888724,0.14614457324295965,0.0581196741395613,0.044251775988318684,0.37601994400195266,0.38617868727499327,0.7432659602554572,0.15596987938472656,0.1363948166747226,0.9995208542553802,0.9900985348036129,0.7001123536713922,0.337239867640555,0.4572528365992,0.08337328279453533,0.09558219216750413,11.204139832147575,16.28338137477865,0.5786896297830038,0.270516901085154,0.7650081446685029,0.8149759942098185,0.5741159030589098,0.6094442372341381,0.6505216336684534,0.8277180074771859,0.8671701296592021,0.4417273506466036,0.07969764653655437,32.67513061495112,0.0037749273757860997,0.004788509173093675,3.0304520986519776,0.00445468545585939,0.004472593914094425,0.0005843331220279256,0.0022646697269749234,9839033.637844041,0.0
-10232249.26051245,1337805.2944944578,68759634.75622432,44.12518684141668,-2.147922470473112,0.6027290690260974,0.8067505935960698,0.9801335011950059,0.0012529117502812562,0.5241926362695803,0.7845462908794455,0.5177174671997014,0.651893777591291,0.37045784279476024,0.40866545037827634,0.6036755806397759,0.5800388200075801,0.2996928812488519,0.6934962928342714,0.20197376618783627,0.2899820094100709,0.09626702335007437,0.19056861942270917,0.4646370148226996,0.7668638084165988,0.5328827218881252,0.09378628132615645,0.3823918478594548,0.16111080445698103,0.002862841128788783,0.9875680571768233,0.988308553139598,0.9190063588000127,0.3440297835957795,0.4806831116920181,0.07617598968969402,0.11045512382350131,13.359900810206163,20.638392484974055,0.5682444724576616,0.24948046756810444,0.7302791158272239,0.7547867437018525,0.5408465785305749,0.5588639467666691,0.542340655299612,0.7169252976954592,0.8832735913948182,0.3710715021259958,0.031547535449698336,35.87481315858332,0.001690877786582487,0.0006570290356738398,5.033635248003879,0.004275662703867847,0.004246292437019786,0.0001804253717734238,0.0026685774772294254,10232249.26051245,0.0
-11458492.991692716,1209786.3139721798,66321917.5401756,55.32487298598831,-2.2403316923402783,0.6207193626514574,0.6337637875149132,0.35926044282299435,0.050547782850022406,0.22573865409095434,0.8488726358601577,0.7152289137675294,0.29382953459369193,0.19187993020811187,0.059604061362931005,0.5333570925976726,0.8128850089164106,0.29935152790507336,0.5543331304924732,0.22231458007626875,0.375600610742196,0.10589565353965984,0.14116598870861718,0.21739297269133354,0.053228907676591705,0.4594472820552429,0.38617868727499327,0.9396003243130596,0.2547833072781894,0.1363948166747226,0.9993941926271143,0.9899606471261003,0.7015342206160692,0.3377190780871373,0.4964287309123476,0.08974760476465943,0.11281566737024433,9.922053834204295,16.311011638302098,0.2010657125508879,0.2657511295288427,0.7713889298503872,0.8418259469158882,0.6262381065751615,0.6515620218931801,0.690663934856864,0.8693233838368114,0.8935768012355826,0.44141454585935247,0.002606820669477017,24.675127014011693,0.002481519574029579,0.002795475772227701,2.2894029508885048,0.004158810990327276,0.004181905536666211,0.00031274022010666655,0.0025362626288961826,11458492.991692716,0.0
-12890074.003768357,1133928.7011513596,65892382.286467604,72.53491796954832,-0.20566655369051645,0.4582687918667489,0.7727481523366105,0.36616479329433244,0.024721723437127065,0.21574260528224562,0.7814426307056783,0.6235845348742097,0.31622486423489454,0.35184213021117283,0.03557611179286155,0.6266314979411373,0.571432807258843,0.3416250302233366,0.43415141676307845,0.3357918785718489,0.36612885519525296,0.3553004984202027,0.14200790535387162,0.25165564295889825,0.9471849649550634,0.5073265662674543,0.3750709493856064,0.4916660817777273,0.5403561085155502,0.0010634274166946326,0.9872177982962306,0.9923676066675593,0.6997824152645835,0.0674958561656277,0.46457100032368887,0.08777813940376716,0.24964802535902444,9.341702677081457,20.491533190833074,0.25076535396010213,0.1967841838366902,0.784908198130772,0.8431784486305892,0.6522843040883509,0.7034407715218794,0.6907530597637732,0.8725200097240409,0.8736201614050776,0.3241783927447399,0.06535561912588482,7.465082030451683,0.004582683640748657,0.007232478094210985,0.20566655369051645,0.004277698502931701,0.004258220634975391,0.00018191506145043236,0.002667087787552417,12890074.003768357,0.0
-14877073.393722367,1130533.026022784,70443231.26315974,71.31566855770156,-1.4252690829472463,0.629013426050622,0.6690207150961514,0.39751682149011647,0.015314430587364827,0.21428908047230255,0.9082323733928763,0.38613471524045245,0.36720504916498764,0.18729887966868305,0.056025665549631704,0.5339390455870042,0.6043021817015318,0.2456376054726439,0.5850939690036561,0.2378181590234659,0.287027932345563,0.3371075787861769,0.12399418364113549,0.45861806655669574,0.6533143291601406,0.45354096088082835,0.376126299903337,0.46173563608898716,0.5222799319268374,0.004181851596887068,0.9517446198015844,0.9882339974230575,0.543756864114476,0.300503754380541,0.4669039828434425,0.07770407521826987,0.10828517851496086,9.129724084429645,20.38592398867538,0.16604581069689872,0.18310497452043822,0.7167179882381578,0.8312501148607245,0.5665175173376031,0.6370188639327812,0.5198096742030889,0.8540662115124692,0.7595562448114729,0.4277772187297999,0.0588756633181242,8.684331442298443,0.002887071547879866,0.004334098206995096,2.782878726038863,0.0045073340866060236,0.004522805520655164,0.0004856011950935457,0.0023634016539093037,14877073.393722367,0.0
-10880577.832824616,1182034.9914054864,59335778.26948028,63.129361164684234,-1.8911272814949946,0.6167719142634687,0.7734923726183669,0.39000107454074995,0.02486308797634168,0.2156777222546114,0.8790786234418199,0.6377116359547088,0.44698939535571636,0.4182459901004802,0.39267096281931585,0.6118724411372527,0.5467613832702122,0.21714076239646304,0.28962964202047287,0.45979158985681123,0.5457369070320619,0.29117934668625095,0.37583251178448707,0.13981396774385554,0.17966024280245196,0.3765635742848235,0.3491653378712664,0.722489695096811,0.3905429513608474,0.05034667960827566,0.9097385981095042,0.984157810292416,0.7593454846868641,0.2846671262847355,0.43903725859835174,0.08711594747600872,0.1791713949052255,10.232895897957246,19.005494753404207,0.41892009989561885,0.20506126092128543,0.7797848384824804,0.8325864474125584,0.6536795622847362,0.6852659244714074,0.7318338034782788,0.870477651470358,0.8490983956659287,0.39817565649891573,0.11712325288503417,16.870638835315766,0.00537532556158563,0.016501446824112375,3.477117732190443,0.004658006279013877,0.00468032137719325,0.0008041500234352366,0.0020448528255676123,10880577.832824616,0.0
